"id";"mass..g.";"year";"reclat";"reclong"
18181;1805;1953;51.66667;9.25
18782;1859;1992;41.28333;-73.91667
18786;10788;1946;30.125;-103.11667
18792;3164;1899;-10.66667;35.5
18793;5024;1935;23.325;91
18797;3890;1830;56.4;-3.43333
18798;10382;1933;56.63333;39.43333
18799;6212;1933;55.5;66.08333
18800;3655;1995;14.052;0.42
18801;915;1855;35.3;-86.63333
18804;1;1779;53.53333;-7.33333
18808;9613;1901;40;-99.25
18809;9130;1887;11.25;108.58333
18811;10667;1933;12;105.48333
18812;1516;1941;15.71667;108.1
18813;2181;1968;44.24417;11.50222
18816;1;1843;41.36667;-6.23333
18822;5021;1863;58.66667;25.73333
18831;8115;1996;26.03472;73.94167
18832;7291;1881;-32.86667;18.71667
18834;11754;1882;25.8;88.45
18835;324;1884;29.58333;76
18837;6300;1921;31.95;-83.51667
18846;3940;1930;30.7;-96.11667
51706;9889;2008;45.275;26.70972
18849;7510;1723;50.53333;14.11667
18851;12410;1868;11.58333;104.91667
18853;6113;1819;50.93333;12.13333
18858;7124;1866;26.71667;82.66667
18860;5456;1942;66.34833;14.015
18865;2936;1931;53.03639;-4.31944
18874;10847;1998;34.175;-103.295
18876;7709;1796;38.5;-8
18879;10428;1933;31.41667;118.5
18883;3962;1932;48.3025;13.94083
18887;8905;1959;49.66667;14.03333
18888;12179;1893;39.11667;-83.85
45984;9130;2007;39.35;-3.51667
18899;9579;1863;23.36667;75.18333
18901;5425;1868;52.76667;21.26667
18902;1291;1811;13.33333;78.95
18905;6524;1937;-29.03333;-53.05
18907;468;1982;32.08333;121.5
18908;4192;1976;26.53333;106.46667
22357;10605;1925;-30.11667;28.7
22358;9813;1857;17.76667;95.18333
22360;1169;1898;39;-0.66667
22361;3243;1990;44.61667;126.13333
22363;10324;1851;46.6;0.25
22368;8836;1957;-26.66667;-65.45
22371;1150;1986;27.72528;76.465
31302;10436;1983;28.225;70.2
22376;12000;1878;52.98333;37.03333
22384;6302;1940;26.45;82.9
22385;1291;1916;24.16667;87.76667
22386;7740;1958;51.88333;6.93333
22387;6050;1917;23.98333;87.08333
22390;6523;1899;19.86667;-100.81667
22392;6175;1937;25.38333;72.01667
22394;7777;1919;38.2;115.7
22395;9909;1961;26.66667;50.15
22396;5192;1740;43.5;26.53333
22398;12224;1880;52.2;17.98333
53502;3506;2007;38.13742;-119.75812
22584;3242;1947;42.475;-5.33333
22585;1141;1919;-6.73333;111.36667
22586;108;1824;44.76667;11.28333
22587;6523;1925;-32.75;-65.28333
22589;7159;1916;38.66667;116.13333
22590;10605;1933;48.6;45.66667
22592;107;1965;51.33333;-118.95
22593;6200;1929;28.2;76.66667
22597;10434;1903;35.03333;-83.03333
24140;4403;1948;-44.11667;-66.15
22599;12162;1918;46.88333;-102.31667
22602;982;1980;31.25;-99.03333
22603;915;1828;37.46667;-77.5
22611;501;1934;-26.1;-49.8
22614;1370;1490;45.48333;9.51667
22637;7009;1876;41.08333;-86.28333
22640;814;1895;-23.38333;150.51667
22641;7956;1871;42.3;0.55
22642;4275;1775;50.35;10.8
22766;1165;1921;44.51667;-83.95
22773;6239;1876;52.76667;-2.51667
22780;8569;1976;-1.45;29.83333
22782;10435;1934;0.26667;36.53333
22783;9810;1949;-10.26667;38.76667
22791;2153;1914;51.13333;34.5
22792;444;1855;27.43333;82.08333
22793;8664;1999;23.08333;91.66667
22796;1;1636;51.53333;14.88333
23101;2454;1914;43.73333;1.38333
23102;5769;1966;45.3;0.23333
23103;7655;1913;35.66667;136.3
23107;10105;1981;44.97917;-122.96944
23111;12000;1798;46.05;4.63333
23114;8206;1985;52.75;11.05
23115;4130;1921;25.66667;74.86667
23128;9539;1973;33.48472;-117.6625
31315;5160;2002;43.66667;13
23130;5919;1956;-31.01667;-71.4
34063;8549;1968;19.76667;-100.65
23161;7956;1873;-29.2;-51.86667
23164;10022;1939;24.16667;-99.33333
23165;8902;1924;-33.9;-61.7
50909;7614;2008;-31.535556;-68.489444
23171;12279;1962;-20.81;-49.38056
23176;4506;1918;52.55;46.55
23187;10592;1688;34.71667;137.78333
23188;7614;1868;43.15;-0.85
23190;4150;1894;47.21667;29.86667
23192;8260;1986;35.86667;139.4
23455;8075;1934;49.23333;17.56667
23457;10605;1715;53.35;15.05
23458;5929;1968;42.86083;-73.95028
23460;11342;1846;48.11667;10.46667
23472;8888;1871;44.36667;-69.2
23473;5265;1917;38.3;27.13333
23476;9891;1853;26.75;84.78333
23481;769;1939;-7.23333;107.33333
23483;2837;1947;22.83333;4.98333
23487;10584;1940;22.25;79
23495;7614;1773;41.71667;-0.05
23496;11848;1993;39.43833;140.51167
23500;4403;1966;21.68389;79.50083
23501;11376;1818;41.05;23.56667
23502;915;1923;-8.38333;-36.76667
23504;7124;1908;-19.46667;-44.21667
23508;3553;1862;37.41667;-6
23509;1320;1874;50.61667;36.6
23512;10605;1989;34.75;10.71667
23521;7614;1850;23.1;87.3
23525;458;1921;37.83333;-76.7
23529;3467;1904;44.05;-80.16667
23530;8836;1865;24.55;84.83333
23531;10076;1976;33.65;120.06667
23534;6283;1921;25.85;87.5775
23582;6335;1971;43.5;125.66667
23583;8836;1912;33.71667;74.83333
23584;6171;1863;24.33333;90.16667
23586;6289;1794;43.11667;11.6
23593;5019;1947;46.16;134.65333
23594;851;1995;20.93333;-101.38333
55584;18;1917;44.11667;27.26667
23603;407;1920;49.98333;7.53333
23606;655;1916;30.9;32.48333
23611;11371;1901;26.21667;69.55
23613;3891;1956;39.3;9.2
23614;7637;1933;42.58333;-103.66667
23616;779;1875;20.91667;82.58333
23617;7893;1989;39.82467;36.13583
23619;10245;1989;32.43333;119.86667
23621;11799;1848;59.73333;10.86667
23626;850;1868;45.68333;15.6
23645;4236;1818;55;35
23660;10942;1960;27.13333;84.06667
23661;11533;1877;43.66667;21.86667
23663;9397;1860;47.36667;1.73333
53829;205;2011;54.00883;22.005
23667;3239;1866;35.16667;135.33333
23668;7190;1993;45.25;125
23670;12406;1927;44.41667;23.5
23671;3921;1945;1.7;33.63333
23081;7238;1883;44.75;0.05
23082;8902;1841;46.95;-1.5
23083;10820;1855;51.05;3.75
23087;7614;1890;48.01667;-1.15
23089;108;1950;38.7;-90.23333
23090;2166;1903;-32.01667;27.41667
23091;5212;1919;38.16667;-76.38333
23092;11363;1866;48.45;3.93333
23093;3238;1910;61.65;27.2
23097;2341;1959;43.43333;2.95
23712;6952;1876;59.93333;14.95
23713;9240;1808;49.28333;15.56667
23717;694;1857;45.05;41.98333
23099;7784;1962;50.76667;3
23724;6815;1990;53.66667;55.98333
23726;1;1647;52.53333;9.05
23728;9086;1974;41.2;-73.13333
23729;2157;1917;56.58333;-3.25
23732;1158;1623;50.38333;-3.95
23733;5354;1994;45.96861;-72.97806
23736;6239;1924;36.48333;-90.66667
23737;11629;1969;50.53806;16.26333
23738;5594;1986;31.61667;113.46667
48951;1651;2008;12.66667;78.03333
23741;853;1916;25.93333;84.28333
23745;10264;1935;44.86667;133.16667
23760;10620;1865;26.71667;84.21667
55529;12566;2012;38.80389;-120.90806
23773;8906;1954;33.18836;-86.2945
23776;10649;1753;49.4;14.65
23778;12000;1867;36.18333;5.41667
23782;1141;2000;59.70444;-134.20139
23784;108;1991;34.72;137.305
23789;10945;1880;35.38333;134.9
23795;1160;1975;-7.75;112.76667
48691;1292;2008;31.16333;-7.015
23801;12188;1918;35.43333;136.23333
23873;6322;1965;45.4;122.9
23884;1847;1931;32.95;10.41667
23885;4150;1967;19.38333;43.73333
23887;9810;1929;35.13333;44.45
23888;4623;1937;46.71667;23.5
23897;3088;1879;-25.73333;142.95
23898;5841;1872;58.03333;26.95
23908;7023;1950;33.4;70.6
54493;2458;2011;-1.00278;37.15028
23976;8404;2002;-29.33333;27.58333
23984;4022;1986;32.94667;118.99
23989;5837;1878;49.6;17.11667
23998;11030;1927;38.2;-89.68333
23999;6113;1970;14.25;1.53333
24004;10326;1807;54.5;35.2
24009;5096;1934;13.63333;79.41667
54823;10605;2011;29.48195;-7.61123
24011;4403;1869;-7.08333;111.53333
24012;2986;1922;-6.66667;106.58333
24019;10059;1905;47.85;34.76667
24020;12179;1879;20.16667;-105.21667
24023;10059;1916;34.5;133.75
24024;5726;1984;38.36667;140.86556
24026;10753;1911;24.65;76.86667
24029;12494;1988;45.06667;7.66667
24032;5511;1944;42.06667;-104.16667
24036;155;1812;43.6;1.4
24037;3891;1824;51.73333;102.53333
24038;2466;1863;50.78333;4.76667
24042;444;1988;52.21667;13.16667
24046;1545;1856;45.46667;10
24050;10217;1916;50.91667;9.18333
24053;7175;1950;58.47333;8.86667
24054;139;1917;32.16667;-95.1
24057;10297;1927;61.3;12.3
24059;11561;1996;36.06333;140.145
24060;2154;1921;9.66667;105.66667
24062;1141;1967;45.46667;105.38333
24071;1;1944;30;90.75
47343;11959;1996;45.34583;-92.05167
24086;6460;1975;21.66667;-103.36667
24094;3691;1884;60;5.61667
24095;11111;1903;57.16667;65.53333
24096;7893;1903;-19.81667;-48.78333
24097;7726;1970;11.05;-69.85
24098;108;1989;41.76667;62.51667
24101;1363;1927;7.95;8.08333
24103;10877;1840;51.65;5.61667
24104;6267;1866;13.48333;74.78333
24106;3658;1957;-4.26667;35.35
24108;11150;1926;46.93333;7.21667
24112;1291;1822;30.33333;76.33333
24118;847;1966;13.46667;31.21667
24121;1721;1986;66.13889;124.76667
24123;108;1924;34.8;127
24129;694;1926;34.48333;133.28333
24132;461;1963;49.975;16.375
24135;12037;1843;52.11667;5.18333
24136;6222;1928;47.11667;7.55
24143;7892;1668;45.41667;11.13333
24144;4246;1944;11.98333;79.75
24145;115;1903;44.86667;9.15
24146;1;1495;44.06667;12.1
24149;9087;1972;9.31667;-70.62833
53633;4150;2010;-20.85001;-41.73356
24154;1006;1876;46.15;32.83333
24158;1171;1950;56.13333;77.26667
24162;9398;1880;35.33333;51.63333
24165;11342;1843;48.41667;43.2
24168;694;1865;43.5;-91.16667
24169;11111;1949;57.8;45.8
24174;2730;1910;44.85;11.4
24179;6239;2004;42.8;-4.66667
24181;1;1925;-25.83333;-56.5
24183;13;1967;54.225;-111.69167
24185;6267;1873;43.53333;22.63333
24187;4119;1906;23.1;87.43333
24188;493;1997;16.83333;80.75
24189;9794;1915;25.45;70
24191;4403;1831;46.63333;0.16667
24210;5839;1946;34.33333;-98.3
24215;779;1877;38.68333;-91.15
24218;4960;1939;45.58333;-122.35
47344;7614;2006;32.79732;21.78713
24244;6297;1831;48.95;17.38333
24249;2838;1807;41.266667;-73.266667
24250;7124;1971;41.7;-72.65
24251;4238;1982;41.71056;-72.67361
49514;3974;2009;31.96185;-110.434183
24281;2838;1967;-26.59278;120.32833
24321;4824;1918;-26;30
24322;10381;1932;-28.66667;18.91667
24323;4005;1880;-32.5;23
24324;3186;1964;9;39
24325;5348;1795;54.13667;-0.41333
24334;7188;1960;-27.75;115.83333
24337;733;1997;42.38467;-83.6115
24340;9087;1986;36.75;114.25
24342;1;1931;35.13333;113.33333
24345;8947;1980;44.66667;117.5
24346;11085;1977;32.33333;114.31667
24351;8924;2000;13.71111;45.17
30345;7613;1951;1;22.5
30348;4403;1954;21.83333;111.83333
30350;6239;1990;24.56667;114.16667
30352;2839;1959;38.93333;48.25
30358;2160;1852;14.3;79.76667
30366;6613;1837;37.75;139
30370;5424;1869;41.28333;-73.81667
30372;13;1928;34.16667;131.45
30377;7762;1931;28.71667;116.61667
30378;671;1936;47.31667;35.36667
30379;6328;1818;50.28333;27.68333
30380;6113;1893;55.18333;27.91667
30384;3392;1998;27.33333;-9.33333
30386;3456;1962;11.73333;7.08333
30388;8563;1963;47.5;83
30389;6896;1898;33.7;133.8
30391;2459;1984;32.3;112.75
30395;11561;1952;47.13333;43.9
30396;12369;1897;44.4;19.11667
30397;3891;1824;49.88333;13.91667
30399;8306;1933;55.3;25
30404;8115;1984;45.81667;125.91667
30407;1452;1938;47.58333;37.25
30408;4275;1976;39.66667;122.98333
30411;5313;1858;51.83333;26.83333
30412;10646;1899;-15.18333;35.28333
30413;9518;1875;46.93333;21.5
30415;4179;1955;50.2;30.25
4;6903;1982;26.8;-105.41667
51399;3828;2008;22.72192;48.95937
5;4625;1951;36.3;-104.28333
7;4281;1941;33.85;-101.8
8;1057;1840;60.43333;22.3
9;7709;1997;27.23944;29.83583
11;9874;1989;27.5;3.61667
12;4994;1989;27.61667;3.85
13;2652;1989;27.81667;4.03333
14;139;1989;27.58333;3.81667
15;1752;1989;27.6;3.83333
16;9584;1989;27.63333;3.96667
17;9443;1989;27.51667;3.65
18;4569;1989;27.53333;3.7
19;2095;1989;27.73333;4.08333
20;5811;1989;27.75;4.1
21;6308;1989;27.75;4.16667
22;12498;1989;27.8;4.16667
23;8797;1989;27.83333;4.28333
24;6584;1989;27.8;4.46667
25;12498;1989;27.78333;4.28333
26;1669;1989;27.71667;4.48333
27;8390;1989;27.73333;4.4
28;4594;1989;27.7;4.08333
29;9723;1989;27.7;4.06667
30;10840;1989;27.7;4.06667
31;3975;1989;27.55;3.61667
32;3802;1989;27.51667;3.83333
33;1807;1989;27.51667;3.91667
34;664;1989;27.55;3.93333
35;12268;1989;27.58333;3.96667
36;11893;1989;27.61667;4.05
37;4584;1989;27.66667;4.2
38;6153;1989;27.66667;4.25
39;12498;1989;27.68333;4.33333
40;2028;1989;27.68333;4.41667
41;3903;1989;27.66667;4.35
42;8816;1989;27.65;4.46667
43;12285;1989;27.65;4.43333
44;3598;1989;27.63333;4.35
45;7187;1989;27.6;4.3
46;1691;1989;27.58333;4.25
47;7476;1989;27.55;4.13333
48;12437;1989;27.53333;4
49;4960;1989;27.53333;3.91667
50;2664;1989;27.46667;3.78333
51;2334;1989;27.43333;3.71667
52;5313;1989;27.46667;3.83333
53;1971;1989;27.51667;3.91667
54;3835;1989;27.55;4
56;205;1989;27.78333;4.7
57;636;1989;27.83333;4.7
58;1752;1989;27.55;4.08333
59;11663;1989;27.41667;3.71667
60;594;1989;27.65;4.5
61;12188;1989;27.61667;4.41667
62;9678;1989;27.75;4.15
63;1009;1989;27.73333;4.05
64;3922;1989;27.7;3.93333
65;534;1989;27.5;3.98333
66;2133;1989;27.46667;3.88333
67;5819;1989;27.38333;3.71667
68;5913;1989;27.51667;4.06667
69;4970;1989;27.56667;4.16667
70;1406;1989;27.6;4.25
71;5924;1989;27.6;4.41667
72;10897;1989;27.61667;4.56667
73;11809;1989;27.61667;4.56667
74;725;1989;27.5;4.28333
75;9228;1990;27.63333;4.06667
76;7466;1990;27.71667;4.78333
77;918;1990;27.55;3.7
78;12352;1990;27.53333;3.83333
79;2421;1990;27.68333;4.48333
80;579;1990;27.63333;4.28333
81;3119;1990;27.63333;4.25
82;3900;1990;27.53333;3.85
83;7471;1990;27.48333;3.83333
84;652;1990;27.51667;3.73333
85;3587;1990;27.7;4.35
86;4170;1990;27.63333;4.51667
87;1406;1990;27.56667;4.15
88;7489;1990;27.5;3.68333
89;9659;1990;27.63333;4.51667
90;1650;1990;27.53333;3.86667
91;4605;1990;27.5;3.48333
92;10582;1990;27.48333;3.63333
93;9837;1990;27.55;3.86667
94;6065;1990;27.58333;3.95
95;3365;1990;27.66667;4.18333
96;3136;1990;27.7;4.26667
97;4505;1990;27.75;4.43333
98;10534;1990;27.63333;4.3
99;6045;1990;27.5;3.83333
100;6236;1990;27.45;4.11667
101;5295;1990;27.66667;4.51667
102;8161;1990;27.71667;4.13333
103;11638;1990;27.73333;4.43333
104;1387;1990;27.71667;4.38333
105;9654;1990;27.61667;4.2
106;10216;1990;27.51667;3.96667
107;8902;1990;27.46667;3.88333
108;6688;1990;27.45;3.83333
109;2564;1990;27.46667;3.95
110;8461;1990;27.53333;4.16667
111;7044;1990;27.66667;4.46667
112;10428;1990;27.8;4.5
113;12564;1990;27.63333;4.36667
114;7572;1990;27.55;4.13333
115;591;1990;27.5;3.9
116;1406;1990;27.45;3.75
117;11680;1990;27.5;3.88333
118;5153;1990;27.55;3.76667
119;1451;1990;27.48333;3.8
120;12530;1990;27.48333;3.8
121;4783;1990;27.65;4.03333
122;4277;1990;27.56667;4.03333
123;8206;1990;27.6;3.96667
124;5956;1990;27.73333;4.16667
125;7041;1990;27.73333;4.16667
126;3432;1990;27.73333;4.2
127;11114;1990;27.66667;4.2
128;1991;1990;27.65;4.23333
129;11843;1990;27.65;4.3
130;8195;1990;27.68333;4.33333
131;5143;1990;27.5;3.66667
132;8461;1990;27.46667;3.76667
133;9443;1990;27.6;4.05
134;6207;1990;27.68333;4.35
135;5900;1990;27.51667;3.8
136;10602;1990;27.7;4.3
137;3136;1990;27.5;4.3
138;3119;1990;27.6;4.2
139;7956;1990;27.58333;4
140;3344;1990;27.58333;3.96667
141;797;1990;27.5;3.76667
142;7249;1990;27.5;3.83333
143;324;1990;27.76667;4.53333
144;2048;1990;27.55;4.03333
145;6812;1990;27.46667;4.05
146;1427;1990;27.58333;4.08333
147;12352;1990;27.66667;4.08333
148;2621;1990;27.56667;4.08333
149;3344;1990;27.56667;4.08333
150;9678;1990;27.58333;3.85
151;12200;1990;27.56667;4.35
152;8094;1990;27.66667;4.45
153;3616;1990;27.66667;4.28333
154;11854;1990;27.66667;4.28333
155;4505;1990;27.63333;4.08333
156;2564;1990;27.6;4.11667
157;2936;1990;27.58333;4.06667
158;7584;1990;27.58333;4.05
159;5435;1990;27.56667;3.81667
160;4802;1990;27.46667;3.71667
161;2936;1990;27.43333;3.75
162;4731;1990;27.53333;3.95
163;12368;1990;27.55;4.01667
164;4584;1990;27.66667;4.25
165;5265;1990;27.66667;4.23333
166;213;1990;27.66667;4.23333
167;8174;1990;27.66667;4.21667
168;2028;1990;27.5;3.93333
169;8273;1990;27.46667;3.71667
170;10071;1990;27.75;4.43333
171;473;1990;27.66667;4.01667
172;2064;1990;27.7;4.35
173;8206;1990;27.53333;4.18333
174;11729;1990;27.56667;4.33333
175;4137;1990;27.51667;4.23333
176;2936;1990;27.51667;4
177;4731;1990;27.6;3.98333
178;9537;1990;27.73333;4.11667
179;6688;1990;27.65;4.25
180;11176;1990;27.66667;4.16667
181;5614;1990;27.65;4.03333
182;2095;1990;27.48333;3.86667
183;2879;1990;27.48333;3.85
184;6786;1990;27.48333;3.85
185;10948;1990;27.48333;3.85
186;8744;1990;27.48333;3.75
187;3136;1990;27.46667;3.75
188;1362;1990;27.6;4.16667
189;5306;1990;27.66667;4.2
190;3181;1990;27.7;4.35
191;1734;1990;27.58333;4.16667
192;6673;1990;27.56667;4.01667
193;1497;1990;27.53333;3.83333
194;6701;1990;27.46667;3.86667
195;5131;1990;27.46667;3.9
196;5442;1990;27.58333;4.11667
197;9324;1990;27.6;4.18333
198;7702;1990;27.7;4.3
199;3640;1990;27.7;4.3
200;4815;1990;27.65;4.2
201;2936;1990;27.56667;3.95
202;7245;1991;27.49944;3.68889
203;5121;1991;27.52472;3.81139
204;5980;1991;27.57694;4.03389
205;1752;1991;27.55583;4.14
206;5663;1991;27.51694;3.79139
207;4775;1991;27.48028;3.85139
208;490;1991;27.50194;3.92111
209;9474;1991;27.59222;3.91806
210;7503;1991;27.50889;4.60167
211;6060;1991;27.57806;4.36917
212;10272;1991;27.64639;3.98306
213;11073;1991;27.7375;4.32806
214;418;1991;27.69083;4.37861
215;1406;1991;27.68806;4.37194
216;9202;1991;27.50472;3.88194
217;8652;1991;27.50472;3.88194
218;10945;1991;27.49722;3.87028
219;126;1991;27.46472;3.78167
220;535;1991;27.61278;3.71361
221;9308;1991;27.68111;4.30694
222;10126;1991;27.69;4.37861
223;1451;1991;27.64028;4.17056
224;6065;1991;27.59972;4.90361
225;3381;1991;27.59444;3.88583
226;1734;1991;27.54472;3.74306
227;4199;1991;27.52139;3.79139
228;1793;1991;27.52417;3.79694
229;11621;1991;27.5325;3.81361
230;6918;1991;27.54194;3.82778
231;599;1991;27.54194;3.82778
232;11773;1991;27.63889;3.93444
233;5475;1991;27.64528;3.94389
234;4915;1991;27.68444;3.99389
235;11240;1991;27.66861;4.425
236;4045;1991;27.57389;4.11972
237;6814;1991;27.82611;4.24611
238;10552;1991;27.74056;4.30833
239;4802;1991;27.73472;4.31611
240;10956;1991;27.73944;4.32833
241;5275;1991;27.71722;4.44806
242;10189;1991;27.50111;4.09861
243;8553;1991;27.51889;4.01667
244;11582;1991;27.51056;3.89111
245;10477;1991;27.49167;3.83278
246;6673;1991;27.50361;3.67306
247;3087;1991;27.48444;3.66639
248;7023;1991;27.49833;3.69444
249;11821;1991;27.51583;3.72722
250;6715;1991;27.52111;3.77333
252;3918;1991;27.52472;3.80972
253;11082;1991;27.56389;3.92639
254;12273;1991;27.69222;3.32167
255;10022;1991;27.63611;4.03139
256;7968;1991;27.63556;4.02528
257;12535;1991;27.62167;3.95361
258;7461;1991;27.55139;3.74194
259;4531;1991;27.50972;3.88056
260;2664;1991;27.51111;3.88444
261;8582;1991;27.51361;3.89694
262;12535;1991;27.52222;3.94694
263;2048;1991;27.64611;4.39722
264;5143;1991;27.64611;4.39722
265;11082;1991;27.68528;4.50333
266;4740;1991;27.67056;4.34611
267;1734;1991;27.52444;3.87361
268;3418;1991;27.47556;3.71028
269;10969;1991;27.70917;4.42083
270;12242;1991;27.67;4.49722
271;8294;1991;27.69111;4.3375
272;5287;1991;27.69472;4.30639
273;11682;1991;27.715;4.19278
274;9230;1991;27.72722;4.17056
275;5002;1991;27.51056;3.71306
276;11173;1991;27.51389;3.87528
277;5811;1991;27.51472;3.86556
278;6099;1991;27.51861;3.85722
279;5160;1991;27.56111;4.05556
280;10216;1991;27.57028;4.075
281;3953;1991;27.62194;4.45556
282;4544;1991;27.63389;4.18722
283;8202;1991;27.63361;4.17306
284;12535;1991;27.63972;4.14528
285;8013;1991;27.63917;4.14278
286;10908;1991;27.63861;4.12722
287;12410;1991;27.64278;4.06889
288;3418;1991;27.53528;3.91278
289;3164;1991;27.54222;3.88444
290;10435;1991;27.65444;4.27528
291;3629;1991;27.70056;4.22944
292;1971;1991;27.70611;4.20583
293;10552;1991;27.63139;4.10722
294;7997;1991;27.79472;4.16722
295;9753;1992;27.61667;4.19056
296;9474;1992;27.59139;3.98806
297;11135;1992;27.47417;3.86417
298;4754;1992;27.54528;4.04861
299;5605;1992;27.70806;4.24806
300;8269;1992;27.71861;4.48611
301;3862;1992;27.66583;4.19056
302;8482;1992;27.64972;4.01194
303;4793;1992;27.48333;3.91556
304;1991;1992;27.58278;4
305;8206;1992;27.63361;4.04139
306;3891;1992;27.70917;4.17444
307;3553;1992;27.6825;4.42028
308;5762;1992;27.59028;4.15194
309;3119;1992;27.52722;3.89806
310;12368;1992;27.58694;3.96417
311;11682;1992;27.60222;3.98528
312;10022;1992;27.62361;4.02556
313;7286;1992;27.68722;4.18361
314;2133;1992;27.42889;3.82
315;9285;1992;27.49083;3.89778
316;11027;1992;27.55972;4.01028
317;3609;1992;27.64556;4.20444
318;3225;1992;27.68361;4.25306
319;1971;1992;27.50806;3.84417
320;7258;1992;27.57861;3.96889
321;11240;1992;27.60056;3.99556
322;3225;1992;27.66389;4.09806
323;9151;1992;27.69972;4.18611
324;2081;1992;27.6875;4.245
325;11888;1992;27.59278;4.40139
326;6060;1992;27.55028;3.99806
327;4095;1992;27.55194;3.81611
328;3196;1992;27.46056;3.88806
329;2936;2001;27.5455;4.06117
330;5347;2001;27.55917;4.093
331;1793;2001;27.503;3.8795
30428;10552;2001;27.50083;3.86983
332;6725;1989;27.5;3.61667
333;2439;1989;27.5;3.61667
334;11070;2001;27.73333;4.43333
335;3555;2001;27.73333;4.21667
336;6460;2001;27.58333;4.1
337;8797;2001;27.65;4.03333
338;11111;2001;27.58333;4.01667
339;1755;2001;27.73333;4.13333
340;8749;2001;27.56667;4.06667
341;4734;2002;27.65;4.38333
342;5605;2002;27.73333;4.43333
343;3684;2002;27.61667;4.06667
344;7238;2002;27.68333;4.26667
345;7391;2002;27.71667;4.26667
346;7956;2002;27.55;4.2
347;3368;2002;27.58333;4.3
32781;2301;2002;27.46667;3.83333
348;469;2002;27.59056;4.66278
349;2564;2002;27.619722;4.265
350;8061;2002;27.73333;4.19833
351;9324;2002;27.46472;3.81417
352;9456;2002;27.59056;4.66278
353;332;2001;27.68333;4.3
354;11394;2001;27.97933;4.27817
355;6099;2001;27.84067;4.31433
356;2113;2001;27.672;4.52633
357;4731;2001;27.7;4.13333
358;11882;2001;27.76667;4.01667
359;1549;2001;27.48917;3.89
360;5442;2001;27.5005;3.88233
361;3102;2002;27.58967;3.781
362;1971;2002;27.61233;4.5285
363;10148;2001;27.50083;4.87467
364;10787;2002;27.76667;4.41667
365;10435;2002;27.7;4.48333
30430;10493;2002;27.48333;3.76667
366;2421;2002;27.42958;3.87135
367;5285;2002;27.4778;3.70165
368;7509;2002;27.58163;4.29388
30431;10375;2002;27.7;4.51667
30432;656;2002;27.60933;3.93567
32782;656;2002;26.60933;3.93567
30433;8061;2002;27.68433;4.42917
30434;2081;2002;27.68883;4.386
